Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Quantity
1946,JAN,STATE,26,5,TOTAL,"38,80,00,000"
1946,JAN,STATE,27,5,TOTAL,"69,50,00,000"
1946,JAN,STATE,28,5,TOTAL,"8,70,00,000"
1946,JAN,STATE,30,5,TOTAL,"4,10,00,000"
1946,JAN,STATE,34,5,TOTAL,"7,90,00,000"
1946,JAN,STATE,36,5,TOTAL,"52,20,00,000"
1946,JAN,STATE,37,5,TOTAL,"10,40,00,000"
1946,JAN,STATE,39,5,TOTAL,"34,40,00,000"
1946,JAN,STATE,40,5,TOTAL,"15,10,00,000"
1946,JAN,STATE,41,5,TOTAL,"7,80,00,000"
1946,JAN,STATE,42,5,TOTAL,"38,40,00,000"
1946,JAN,STATE,45,5,TOTAL,"4,20,00,000"
1946,JAN,STATE,47,5,TOTAL,"13,40,00,000"
1946,JAN,STATE,48,5,TOTAL,"25,20,00,000"
1946,JAN,STATE,49,5,TOTAL,"5,20,00,000"
1946,JAN,STATE,51,5,TOTAL,"11,20,00,000"
1946,JAN,STATE,53,5,TOTAL,"12,90,00,000"
1946,JAN,STATE,54,5,TOTAL,"5,40,00,000"
1946,JAN,STATE,55,5,TOTAL,"1,07,20,00,000"
1946,JAN,STATE,56,5,TOTAL,"2,10,00,000"
1946,JUL,STATE,1,5,TOTAL,"13,70,00,000"
1946,JUL,STATE,5,5,TOTAL,"14,60,00,000"
1946,JUL,STATE,6,5,TOTAL,"54,30,00,000"
1946,JUL,STATE,8,5,TOTAL,"9,80,00,000"
1946,JUL,STATE,13,5,TOTAL,"11,50,00,000"
1946,JUL,STATE,16,5,TOTAL,"12,60,00,000"
1946,JUL,STATE,17,5,TOTAL,"51,90,00,000"
1946,JUL,STATE,18,5,TOTAL,"37,80,00,000"
1946,JUL,STATE,20,5,TOTAL,"26,60,00,000"
1946,JUL,STATE,21,5,TOTAL,"25,40,00,000"
1946,JUL,STATE,26,5,TOTAL,"53,50,00,000"
1946,JUL,STATE,27,5,TOTAL,"87,90,00,000"
1946,JUL,STATE,28,5,TOTAL,"14,90,00,000"
1946,JUL,STATE,30,5,TOTAL,"7,20,00,000"
1946,JUL,STATE,34,5,TOTAL,"9,00,00,000"
1946,JUL,STATE,36,5,TOTAL,"76,10,00,000"
1946,JUL,STATE,37,5,TOTAL,"14,40,00,000"
1946,JUL,STATE,39,5,TOTAL,"52,40,00,000"
1946,JUL,STATE,40,5,TOTAL,"23,90,00,000"
1946,JUL,STATE,41,5,TOTAL,"14,10,00,000"
1946,JUL,STATE,42,5,TOTAL,"48,30,00,000"
1946,JUL,STATE,45,5,TOTAL,"5,60,00,000"
1946,JUL,STATE,47,5,TOTAL,"24,10,00,000"
1946,JUL,STATE,48,5,TOTAL,"37,00,00,000"
1946,JUL,STATE,49,5,TOTAL,"6,50,00,000"
1946,JUL,STATE,51,5,TOTAL,"17,90,00,000"
1946,JUL,STATE,53,5,TOTAL,"19,00,00,000"
1946,JUL,STATE,54,5,TOTAL,"8,60,00,000"
1946,JUL,STATE,55,5,TOTAL,"1,51,90,00,000"
1946,JUL,STATE,56,5,TOTAL,"3,20,00,000"
1946,JUN,STATE,1,5,TOTAL,"13,10,00,000"
1946,JUN,STATE,5,5,TOTAL,"14,00,00,000"
1946,JUN,STATE,6,5,TOTAL,"55,20,00,000"
1946,JUN,STATE,8,5,TOTAL,"10,20,00,000"
1946,JUN,STATE,13,5,TOTAL,"11,20,00,000"
1946,JUN,STATE,16,5,TOTAL,"13,10,00,000"
1946,JUN,STATE,17,5,TOTAL,"56,00,00,000"
1946,JUN,STATE,18,5,TOTAL,"38,60,00,000"
1946,JUN,STATE,20,5,TOTAL,"28,90,00,000"
1946,JUN,STATE,21,5,TOTAL,"23,10,00,000"
1946,JUN,STATE,26,5,TOTAL,"57,00,00,000"
1946,JUN,STATE,27,5,TOTAL,"97,10,00,000"
1946,JUN,STATE,28,5,TOTAL,"14,90,00,000"
1946,JUN,STATE,30,5,TOTAL,"7,50,00,000"
1946,JUN,STATE,34,5,TOTAL,"9,60,00,000"
1946,JUN,STATE,36,5,TOTAL,"87,90,00,000"
1946,JUN,STATE,37,5,TOTAL,"13,80,00,000"
1946,JUN,STATE,39,5,TOTAL,"54,70,00,000"
1946,JUN,STATE,40,5,TOTAL,"24,90,00,000"
1946,JUN,STATE,41,5,TOTAL,"14,80,00,000"
1946,JUN,STATE,42,5,TOTAL,"51,10,00,000"
1946,JUN,STATE,45,5,TOTAL,"5,40,00,000"
1946,JUN,STATE,47,5,TOTAL,"23,10,00,000"
1946,JUN,STATE,48,5,TOTAL,"36,60,00,000"
1946,JUN,STATE,49,5,TOTAL,"6,90,00,000"
1946,JUN,STATE,51,5,TOTAL,"18,10,00,000"
1946,JUN,STATE,53,5,TOTAL,"20,10,00,000"
1946,JUN,STATE,54,5,TOTAL,"8,80,00,000"
1946,JUN,STATE,55,5,TOTAL,"1,69,80,00,000"
1946,JUN,STATE,56,5,TOTAL,"3,30,00,000"
1946,MAR,STATE,1,5,TOTAL,"10,40,00,000"
1946,MAR,STATE,5,5,TOTAL,"9,80,00,000"
1946,MAR,STATE,6,5,TOTAL,"52,10,00,000"
1946,MAR,STATE,8,5,TOTAL,"8,40,00,000"
1946,MAR,STATE,13,5,TOTAL,"9,50,00,000"
1946,MAR,STATE,16,5,TOTAL,"10,00,00,000"
1946,MAR,STATE,17,5,TOTAL,"44,80,00,000"
1946,MAR,STATE,18,5,TOTAL,"29,10,00,000"
1946,MAR,STATE,20,5,TOTAL,"22,50,00,000"
1946,MAR,STATE,21,5,TOTAL,"15,10,00,000"
1946,MAR,STATE,26,5,TOTAL,"42,90,00,000"
1946,MAR,STATE,27,5,TOTAL,"80,60,00,000"
1946,MAR,STATE,28,5,TOTAL,"10,80,00,000"
1946,MAR,STATE,30,5,TOTAL,"5,00,00,000"
1946,MAR,STATE,34,5,TOTAL,"8,90,00,000"
1946,MAR,STATE,36,5,TOTAL,"65,90,00,000"
1946,MAR,STATE,37,5,TOTAL,"11,50,00,000"
1946,MAR,STATE,39,5,TOTAL,"39,70,00,000"
1946,MAR,STATE,40,5,TOTAL,"19,30,00,000"
1946,MAR,STATE,41,5,TOTAL,"9,60,00,000"
1946,MAR,STATE,42,5,TOTAL,"43,30,00,000"
1946,MAR,STATE,45,5,TOTAL,"4,70,00,000"
1946,MAR,STATE,47,5,TOTAL,"15,80,00,000"
1946,MAR,STATE,48,5,TOTAL,"30,60,00,000"
1946,MAR,STATE,49,5,TOTAL,"5,60,00,000"
1946,MAR,STATE,51,5,TOTAL,"12,40,00,000"
1946,MAR,STATE,53,5,TOTAL,"14,90,00,000"
1946,MAR,STATE,54,5,TOTAL,"5,90,00,000"
1946,MAR,STATE,55,5,TOTAL,"1,29,20,00,000"
1946,MAR,STATE,56,5,TOTAL,"2,30,00,000"
1946,MAY,STATE,1,5,TOTAL,"12,90,00,000"
1946,MAY,STATE,5,5,TOTAL,"14,20,00,000"
1946,MAY,STATE,6,5,TOTAL,"58,60,00,000"
1946,MAY,STATE,8,5,TOTAL,"10,40,00,000"
1946,MAY,STATE,13,5,TOTAL,"11,40,00,000"
1946,MAY,STATE,16,5,TOTAL,"13,60,00,000"
1946,MAY,STATE,17,5,TOTAL,"59,60,00,000"
1946,MAY,STATE,18,5,TOTAL,"39,60,00,000"
1946,MAY,STATE,20,5,TOTAL,"31,80,00,000"
1946,MAY,STATE,21,5,TOTAL,"23,20,00,000"
1946,MAY,STATE,26,5,TOTAL,"56,00,00,000"
1946,MAY,STATE,27,5,TOTAL,"98,40,00,000"
1946,MAY,STATE,28,5,TOTAL,"15,50,00,000"
1946,MAY,STATE,30,5,TOTAL,"7,20,00,000"
1946,MAY,STATE,34,5,TOTAL,"10,20,00,000"
1946,MAY,STATE,36,5,TOTAL,"84,00,00,000"
1946,MAY,STATE,37,5,TOTAL,"13,90,00,000"
1946,MAY,STATE,39,5,TOTAL,"54,60,00,000"
1946,MAY,STATE,40,5,TOTAL,"27,00,00,000"
1946,MAY,STATE,41,5,TOTAL,"14,90,00,000"
1946,MAY,STATE,42,5,TOTAL,"51,80,00,000"
1946,MAY,STATE,45,5,TOTAL,"5,40,00,000"
1946,MAY,STATE,47,5,TOTAL,"22,80,00,000"
1946,MAY,STATE,48,5,TOTAL,"37,20,00,000"
1946,MAY,STATE,49,5,TOTAL,"7,00,00,000"
1946,MAY,STATE,51,5,TOTAL,"16,90,00,000"
1946,MAY,STATE,53,5,TOTAL,"21,00,00,000"
1946,MAY,STATE,54,5,TOTAL,"8,60,00,000"
1946,MAY,STATE,55,5,TOTAL,"1,66,50,00,000"
1946,MAY,STATE,56,5,TOTAL,"3,00,00,000"
1946,NOV,STATE,1,5,TOTAL,"9,70,00,000"
1946,NOV,STATE,5,5,TOTAL,"9,20,00,000"
1946,NOV,STATE,6,5,TOTAL,"41,80,00,000"
1946,NOV,STATE,8,5,TOTAL,"6,50,00,000"
1946,NOV,STATE,13,5,TOTAL,"7,90,00,000"
1946,NOV,STATE,16,5,TOTAL,"8,40,00,000"
1946,NOV,STATE,17,5,TOTAL,"37,90,00,000"
1946,NOV,STATE,18,5,TOTAL,"26,10,00,000"
1946,NOV,STATE,20,5,TOTAL,"19,70,00,000"
1946,NOV,STATE,21,5,TOTAL,"15,40,00,000"
1946,NOV,STATE,26,5,TOTAL,"37,60,00,000"
1946,NOV,STATE,27,5,TOTAL,"52,70,00,000"
1946,NOV,STATE,28,5,TOTAL,"8,90,00,000"
1946,NOV,STATE,30,5,TOTAL,"4,20,00,000"
1946,NOV,STATE,34,5,TOTAL,"7,90,00,000"
1946,NOV,STATE,36,5,TOTAL,"50,90,00,000"
1946,NOV,STATE,37,5,TOTAL,"10,60,00,000"
1946,NOV,STATE,39,5,TOTAL,"34,70,00,000"
1946,NOV,STATE,40,5,TOTAL,"14,80,00,000"
1946,NOV,STATE,41,5,TOTAL,"8,20,00,000"
1946,NOV,STATE,42,5,TOTAL,"37,70,00,000"
1946,NOV,STATE,45,5,TOTAL,"4,20,00,000"
1946,NOV,STATE,47,5,TOTAL,"14,80,00,000"
1946,NOV,STATE,48,5,TOTAL,"27,30,00,000"
1946,NOV,STATE,49,5,TOTAL,"4,50,00,000"
1946,NOV,STATE,51,5,TOTAL,"12,80,00,000"
1946,NOV,STATE,53,5,TOTAL,"12,20,00,000"
1946,NOV,STATE,54,5,TOTAL,"5,90,00,000"
1946,NOV,STATE,55,5,TOTAL,"89,10,00,000"
1946,NOV,STATE,56,5,TOTAL,"1,90,00,000"
1946,OCT,STATE,1,5,TOTAL,"10,70,00,000"
1946,OCT,STATE,5,5,TOTAL,"10,30,00,000"
1946,OCT,STATE,6,5,TOTAL,"45,00,00,000"
1946,OCT,STATE,8,5,TOTAL,"7,50,00,000"
1946,OCT,STATE,13,5,TOTAL,"8,90,00,000"
1946,OCT,STATE,16,5,TOTAL,"9,50,00,000"
1946,OCT,STATE,17,5,TOTAL,"42,10,00,000"
1946,OCT,STATE,18,5,TOTAL,"30,60,00,000"
1946,OCT,STATE,20,5,TOTAL,"20,40,00,000"
1946,OCT,STATE,21,5,TOTAL,"18,80,00,000"
1946,OCT,STATE,26,5,TOTAL,"42,60,00,000"
1946,OCT,STATE,27,5,TOTAL,"51,30,00,000"
1946,OCT,STATE,28,5,TOTAL,"10,20,00,000"
1946,OCT,STATE,30,5,TOTAL,"5,00,00,000"
1946,OCT,STATE,34,5,TOTAL,"8,30,00,000"
1946,OCT,STATE,36,5,TOTAL,"57,20,00,000"
1946,OCT,STATE,37,5,TOTAL,"12,10,00,000"
1946,OCT,STATE,39,5,TOTAL,"39,70,00,000"
1946,OCT,STATE,40,5,TOTAL,"17,10,00,000"
1946,OCT,STATE,41,5,TOTAL,"9,40,00,000"
1946,OCT,STATE,42,5,TOTAL,"41,70,00,000"
1946,OCT,STATE,45,5,TOTAL,"4,60,00,000"
1946,OCT,STATE,47,5,TOTAL,"17,50,00,000"
1946,OCT,STATE,48,5,TOTAL,"29,60,00,000"
1946,OCT,STATE,49,5,TOTAL,"4,90,00,000"
1946,OCT,STATE,51,5,TOTAL,"15,00,00,000"
1946,OCT,STATE,53,5,TOTAL,"13,70,00,000"
1946,OCT,STATE,54,5,TOTAL,"6,70,00,000"
1946,OCT,STATE,55,5,TOTAL,"1,00,50,00,000"
1946,OCT,STATE,56,5,TOTAL,"2,20,00,000"
1946,SEP,STATE,1,5,TOTAL,"11,40,00,000"
1946,SEP,STATE,5,5,TOTAL,"12,00,00,000"
1946,SEP,STATE,6,5,TOTAL,"46,10,00,000"
1946,SEP,STATE,8,5,TOTAL,"7,50,00,000"
1946,SEP,STATE,13,5,TOTAL,"10,10,00,000"
1946,SEP,STATE,16,5,TOTAL,"10,00,00,000"
1946,SEP,STATE,17,5,TOTAL,"44,80,00,000"
1946,SEP,STATE,18,5,TOTAL,"32,10,00,000"
1946,SEP,STATE,20,5,TOTAL,"21,20,00,000"
1946,SEP,STATE,21,5,TOTAL,"22,10,00,000"
1946,SEP,STATE,26,5,TOTAL,"44,20,00,000"
1946,SEP,STATE,27,5,TOTAL,"53,60,00,000"
1946,SEP,STATE,28,5,TOTAL,"11,80,00,000"
1946,SEP,STATE,30,5,TOTAL,"5,50,00,000"
1946,SEP,STATE,34,5,TOTAL,"8,60,00,000"
1946,SEP,STATE,36,5,TOTAL,"60,20,00,000"
1946,SEP,STATE,37,5,TOTAL,"13,00,00,000"
1946,SEP,STATE,39,5,TOTAL,"43,50,00,000"
1946,SEP,STATE,40,5,TOTAL,"18,10,00,000"
1946,SEP,STATE,41,5,TOTAL,"10,10,00,000"
1946,SEP,STATE,42,5,TOTAL,"44,00,00,000"
1946,SEP,STATE,45,5,TOTAL,"5,00,00,000"
1946,SEP,STATE,47,5,TOTAL,"20,80,00,000"
1946,SEP,STATE,48,5,TOTAL,"30,80,00,000"
1946,SEP,STATE,49,5,TOTAL,"5,00,00,000"
1946,SEP,STATE,51,5,TOTAL,"15,50,00,000"
1946,SEP,STATE,53,5,TOTAL,"15,50,00,000"
1946,SEP,STATE,54,5,TOTAL,"7,30,00,000"
1946,SEP,STATE,55,5,TOTAL,"1,07,60,00,000"
1946,SEP,STATE,56,5,TOTAL,"2,30,00,000"
1946,YEAR,STATE,1,5,TOTAL,"1,34,10,00,000"
1946,YEAR,STATE,4,5,TOTAL,"24,40,00,000"
1946,YEAR,STATE,5,5,TOTAL,"1,36,10,00,000"
1946,YEAR,STATE,6,5,TOTAL,"5,86,60,00,000"
1946,YEAR,STATE,8,5,TOTAL,"99,50,00,000"
1946,YEAR,STATE,9,5,TOTAL,"65,20,00,000"
1946,YEAR,STATE,10,5,TOTAL,"17,60,00,000"
1946,YEAR,STATE,12,5,TOTAL,"48,50,00,000"
1946,YEAR,STATE,13,5,TOTAL,"1,16,70,00,000"
1946,YEAR,STATE,16,5,TOTAL,"1,26,20,00,000"
1946,YEAR,STATE,17,5,TOTAL,"5,58,00,00,000"
1946,YEAR,STATE,18,5,TOTAL,"3,78,20,00,000"
1946,YEAR,STATE,19,5,TOTAL,"6,68,70,00,000"
1946,YEAR,STATE,20,5,TOTAL,"2,82,40,00,000"
1946,YEAR,STATE,21,5,TOTAL,"2,27,20,00,000"
1946,YEAR,STATE,22,5,TOTAL,"66,70,00,000"
1946,YEAR,STATE,23,5,TOTAL,"62,00,00,000"
1946,YEAR,STATE,24,5,TOTAL,"1,11,50,00,000"
1946,YEAR,STATE,25,5,TOTAL,"76,90,00,000"
1946,YEAR,STATE,26,5,TOTAL,"5,44,50,00,000"
1946,YEAR,STATE,27,5,TOTAL,"8,74,70,00,000"
1946,YEAR,STATE,28,5,TOTAL,"1,40,20,00,000"
1946,YEAR,STATE,29,5,TOTAL,"4,02,60,00,000"
1946,YEAR,STATE,30,5,TOTAL,"66,30,00,000"
1946,YEAR,STATE,31,5,TOTAL,"2,48,40,00,000"
1946,YEAR,STATE,32,5,TOTAL,"9,70,00,000"
1946,YEAR,STATE,33,5,TOTAL,"33,30,00,000"
1946,YEAR,STATE,34,5,TOTAL,"1,04,30,00,000"
1946,YEAR,STATE,35,5,TOTAL,"24,80,00,000"
1946,YEAR,STATE,36,5,TOTAL,"7,78,30,00,000"
1946,YEAR,STATE,37,5,TOTAL,"1,46,80,00,000"
1946,YEAR,STATE,38,5,TOTAL,"1,94,90,00,000"
1946,YEAR,STATE,39,5,TOTAL,"5,13,90,00,000"
1946,YEAR,STATE,40,5,TOTAL,"2,35,20,00,000"
1946,YEAR,STATE,41,5,TOTAL,"1,28,40,00,000"
1946,YEAR,STATE,42,5,TOTAL,"5,23,30,00,000"
1946,YEAR,STATE,44,5,TOTAL,"12,80,00,000"
1946,YEAR,STATE,45,5,TOTAL,"58,00,00,000"
1946,YEAR,STATE,46,5,TOTAL,"1,60,00,00,000"
1946,YEAR,STATE,47,5,TOTAL,"2,22,00,00,000"
1946,YEAR,STATE,48,5,TOTAL,"3,74,50,00,000"
1946,YEAR,STATE,49,5,TOTAL,"67,20,00,000"
1946,YEAR,STATE,50,5,TOTAL,"1,45,10,00,000"
1946,YEAR,STATE,51,5,TOTAL,"1,73,50,00,000"
1946,YEAR,STATE,53,5,TOTAL,"1,89,10,00,000"
1946,YEAR,STATE,54,5,TOTAL,"82,70,00,000"
1946,YEAR,STATE,55,5,TOTAL,"14,99,30,00,000"
1946,YEAR,STATE,56,5,TOTAL,"29,40,00,000"
1945,APR,STATE,1,5,TOTAL,"11,70,00,000"
1945,APR,STATE,5,5,TOTAL,"12,70,00,000"
1945,APR,STATE,6,5,TOTAL,"53,60,00,000"
1945,APR,STATE,8,5,TOTAL,"9,40,00,000"
1945,APR,STATE,13,5,TOTAL,"10,10,00,000"
1945,APR,STATE,16,5,TOTAL,"12,10,00,000"
1945,APR,STATE,17,5,TOTAL,"51,30,00,000"
1945,APR,STATE,18,5,TOTAL,"31,60,00,000"
1945,APR,STATE,20,5,TOTAL,"27,80,00,000"
1945,APR,STATE,21,5,TOTAL,"18,50,00,000"
1945,APR,STATE,26,5,TOTAL,"47,80,00,000"
1945,APR,STATE,27,5,TOTAL,"77,90,00,000"
1945,APR,STATE,28,5,TOTAL,"13,50,00,000"
1945,APR,STATE,30,5,TOTAL,"6,00,00,000"
1945,APR,STATE,34,5,TOTAL,"9,30,00,000"
1945,APR,STATE,36,5,TOTAL,"79,00,00,000"
1945,APR,STATE,37,5,TOTAL,"13,00,00,000"
1945,APR,STATE,39,5,TOTAL,"46,70,00,000"
1945,APR,STATE,40,5,TOTAL,"24,70,00,000"
1945,APR,STATE,41,5,TOTAL,"13,00,00,000"
1945,APR,STATE,42,5,TOTAL,"48,70,00,000"
1945,APR,STATE,45,5,TOTAL,"5,20,00,000"
1945,APR,STATE,47,5,TOTAL,"19,30,00,000"
1945,APR,STATE,48,5,TOTAL,"39,20,00,000"
1945,APR,STATE,49,5,TOTAL,"6,40,00,000"
1945,APR,STATE,51,5,TOTAL,"14,10,00,000"
1945,APR,STATE,53,5,TOTAL,"17,80,00,000"
1945,APR,STATE,54,5,TOTAL,"7,00,00,000"
1945,APR,STATE,55,5,TOTAL,"1,38,50,00,000"
1945,APR,STATE,56,5,TOTAL,"2,40,00,000"
1945,AUG,STATE,1,5,TOTAL,"13,00,00,000"
1945,AUG,STATE,5,5,TOTAL,"15,20,00,000"
1945,AUG,STATE,6,5,TOTAL,"50,20,00,000"
1945,AUG,STATE,8,5,TOTAL,"9,20,00,000"
1945,AUG,STATE,13,5,TOTAL,"10,90,00,000"
1945,AUG,STATE,16,5,TOTAL,"12,20,00,000"
1945,AUG,STATE,17,5,TOTAL,"51,30,00,000"
1945,AUG,STATE,18,5,TOTAL,"36,70,00,000"
1945,AUG,STATE,20,5,TOTAL,"27,00,00,000"
1945,AUG,STATE,21,5,TOTAL,"24,60,00,000"
1945,AUG,STATE,26,5,TOTAL,"50,60,00,000"
1945,AUG,STATE,27,5,TOTAL,"70,30,00,000"
1945,AUG,STATE,28,5,TOTAL,"14,90,00,000"
1945,AUG,STATE,30,5,TOTAL,"6,10,00,000"
1945,AUG,STATE,34,5,TOTAL,"9,00,00,000"
1945,AUG,STATE,36,5,TOTAL,"72,70,00,000"
1945,AUG,STATE,37,5,TOTAL,"14,10,00,000"
1945,AUG,STATE,39,5,TOTAL,"50,60,00,000"
1945,AUG,STATE,40,5,TOTAL,"25,20,00,000"
1945,AUG,STATE,41,5,TOTAL,"12,10,00,000"
1945,AUG,STATE,42,5,TOTAL,"47,60,00,000"
1945,AUG,STATE,45,5,TOTAL,"5,80,00,000"
1945,AUG,STATE,47,5,TOTAL,"23,30,00,000"
1945,AUG,STATE,48,5,TOTAL,"38,00,00,000"
1945,AUG,STATE,49,5,TOTAL,"5,90,00,000"
1945,AUG,STATE,51,5,TOTAL,"17,20,00,000"
1945,AUG,STATE,53,5,TOTAL,"17,80,00,000"
1945,AUG,STATE,54,5,TOTAL,"8,50,00,000"
1945,AUG,STATE,55,5,TOTAL,"1,28,80,00,000"
1945,AUG,STATE,56,5,TOTAL,"2,70,00,000"
1945,DEC,STATE,1,5,TOTAL,"9,60,00,000"
1945,DEC,STATE,5,5,TOTAL,"9,00,00,000"
1945,DEC,STATE,6,5,TOTAL,"41,60,00,000"
1945,DEC,STATE,8,5,TOTAL,"7,00,00,000"
1945,DEC,STATE,13,5,TOTAL,"8,40,00,000"
1945,DEC,STATE,16,5,TOTAL,"8,50,00,000"
1945,DEC,STATE,17,5,TOTAL,"39,00,00,000"
1945,DEC,STATE,18,5,TOTAL,"25,00,00,000"
1945,DEC,STATE,20,5,TOTAL,"19,30,00,000"
1945,DEC,STATE,21,5,TOTAL,"12,90,00,000"
1945,DEC,STATE,26,5,TOTAL,"36,40,00,000"
1945,DEC,STATE,27,5,TOTAL,"64,80,00,000"
1945,DEC,STATE,28,5,TOTAL,"8,60,00,000"
1945,DEC,STATE,30,5,TOTAL,"4,20,00,000"
1945,DEC,STATE,34,5,TOTAL,"7,40,00,000"
1945,DEC,STATE,36,5,TOTAL,"49,20,00,000"
1945,DEC,STATE,37,5,TOTAL,"10,60,00,000"
1945,DEC,STATE,39,5,TOTAL,"33,10,00,000"
1945,DEC,STATE,40,5,TOTAL,"13,50,00,000"
1945,DEC,STATE,41,5,TOTAL,"8,30,00,000"
1945,DEC,STATE,42,5,TOTAL,"36,60,00,000"
1945,DEC,STATE,45,5,TOTAL,"4,30,00,000"
1945,DEC,STATE,47,5,TOTAL,"13,70,00,000"
1945,DEC,STATE,48,5,TOTAL,"25,40,00,000"
1945,DEC,STATE,49,5,TOTAL,"5,00,00,000"
1945,DEC,STATE,51,5,TOTAL,"11,40,00,000"
1945,DEC,STATE,53,5,TOTAL,"12,40,00,000"
1945,DEC,STATE,54,5,TOTAL,"5,40,00,000"
1945,DEC,STATE,55,5,TOTAL,"97,00,00,000"
1945,DEC,STATE,56,5,TOTAL,"1,90,00,000"
1945,FEB,STATE,1,5,TOTAL,"8,80,00,000"
1945,FEB,STATE,5,5,TOTAL,"9,20,00,000"
1945,FEB,STATE,6,5,TOTAL,"40,10,00,000"
1945,FEB,STATE,8,5,TOTAL,"7,70,00,000"
1945,FEB,STATE,13,5,TOTAL,"7,90,00,000"
1945,FEB,STATE,16,5,TOTAL,"9,70,00,000"
1945,FEB,STATE,17,5,TOTAL,"40,80,00,000"
1945,FEB,STATE,18,5,TOTAL,"26,20,00,000"
1945,FEB,STATE,20,5,TOTAL,"21,40,00,000"
1945,FEB,STATE,21,5,TOTAL,"12,80,00,000"
1945,FEB,STATE,26,5,TOTAL,"38,30,00,000"
1945,FEB,STATE,27,5,TOTAL,"66,20,00,000"
1945,FEB,STATE,28,5,TOTAL,"9,00,00,000"
1945,FEB,STATE,30,5,TOTAL,"4,70,00,000"
1945,FEB,STATE,34,5,TOTAL,"7,60,00,000"
1945,FEB,STATE,36,5,TOTAL,"53,60,00,000"
1945,FEB,STATE,37,5,TOTAL,"10,20,00,000"
1945,FEB,STATE,39,5,TOTAL,"34,30,00,000"
1945,FEB,STATE,40,5,TOTAL,"18,50,00,000"
1945,FEB,STATE,41,5,TOTAL,"8,00,00,000"
1945,FEB,STATE,42,5,TOTAL,"38,00,00,000"
1945,FEB,STATE,45,5,TOTAL,"4,10,00,000"
1945,FEB,STATE,47,5,TOTAL,"13,30,00,000"
1945,FEB,STATE,48,5,TOTAL,"28,20,00,000"
1945,FEB,STATE,49,5,TOTAL,"5,30,00,000"
1945,FEB,STATE,51,5,TOTAL,"10,80,00,000"
1945,FEB,STATE,53,5,TOTAL,"12,90,00,000"
1945,FEB,STATE,54,5,TOTAL,"5,20,00,000"
1945,FEB,STATE,55,5,TOTAL,"1,05,20,00,000"
1945,FEB,STATE,56,5,TOTAL,"2,00,00,000"
1945,JAN,STATE,1,5,TOTAL,"9,50,00,000"
1945,JAN,STATE,5,5,TOTAL,"9,10,00,000"
1945,JAN,STATE,6,5,TOTAL,"40,90,00,000"
1945,JAN,STATE,8,5,TOTAL,"7,80,00,000"
1945,JAN,STATE,13,5,TOTAL,"8,20,00,000"
1945,JAN,STATE,16,5,TOTAL,"9,80,00,000"
1945,JAN,STATE,17,5,TOTAL,"42,20,00,000"
1945,JAN,STATE,18,5,TOTAL,"27,20,00,000"
1945,JAN,STATE,20,5,TOTAL,"21,50,00,000"
1945,JAN,STATE,21,5,TOTAL,"13,60,00,000"
1945,JAN,STATE,26,5,TOTAL,"39,10,00,000"
1945,JAN,STATE,27,5,TOTAL,"67,80,00,000"
1945,JAN,STATE,28,5,TOTAL,"9,10,00,000"
1945,JAN,STATE,30,5,TOTAL,"4,70,00,000"
1945,JAN,STATE,34,5,TOTAL,"8,10,00,000"
1945,JAN,STATE,36,5,TOTAL,"56,10,00,000"
1945,JAN,STATE,37,5,TOTAL,"11,00,00,000"
1945,JAN,STATE,39,5,TOTAL,"35,80,00,000"
1945,JAN,STATE,40,5,TOTAL,"17,70,00,000"
1945,JAN,STATE,41,5,TOTAL,"8,40,00,000"
1945,JAN,STATE,42,5,TOTAL,"39,90,00,000"
1945,JAN,STATE,45,5,TOTAL,"4,50,00,000"
1945,JAN,STATE,47,5,TOTAL,"13,90,00,000"
1945,JAN,STATE,48,5,TOTAL,"27,40,00,000"
1945,JAN,STATE,49,5,TOTAL,"5,60,00,000"
1945,JAN,STATE,51,5,TOTAL,"11,40,00,000"
1945,JAN,STATE,53,5,TOTAL,"13,50,00,000"
1945,JAN,STATE,54,5,TOTAL,"5,60,00,000"
1945,JAN,STATE,55,5,TOTAL,"1,03,60,00,000"
1945,JAN,STATE,56,5,TOTAL,"2,10,00,000"
1945,JUL,STATE,1,5,TOTAL,"13,60,00,000"
1945,JUL,STATE,5,5,TOTAL,"16,40,00,000"
1945,JUL,STATE,6,5,TOTAL,"53,20,00,000"
1945,JUL,STATE,8,5,TOTAL,"10,50,00,000"
1945,JUL,STATE,13,5,TOTAL,"11,10,00,000"
1945,JUL,STATE,16,5,TOTAL,"13,70,00,000"
1945,JUL,STATE,17,5,TOTAL,"55,60,00,000"
1945,JUL,STATE,18,5,TOTAL,"38,50,00,000"
1945,JUL,STATE,20,5,TOTAL,"28,80,00,000"
1945,JUL,STATE,21,5,TOTAL,"25,00,00,000"
1945,JUL,STATE,26,5,TOTAL,"54,30,00,000"
1945,JUL,STATE,27,5,TOTAL,"87,50,00,000"
1945,JUL,STATE,28,5,TOTAL,"15,90,00,000"
1945,JUL,STATE,30,5,TOTAL,"7,30,00,000"
1945,JUL,STATE,34,5,TOTAL,"9,30,00,000"
1945,JUL,STATE,36,5,TOTAL,"82,70,00,000"
1945,JUL,STATE,37,5,TOTAL,"14,20,00,000"
1945,JUL,STATE,39,5,TOTAL,"54,90,00,000"
1945,JUL,STATE,40,5,TOTAL,"26,70,00,000"
