Year,Period,Geo_Level,State_ANSI,Commodity_ID,Quantity
2010,DEC,STATE,53,7,"15,70,00,000"
2010,DEC,STATE,55,7,"11,30,00,000"
2010,FEB,STATE,1,7,"16,00,00,000"
2010,FEB,STATE,5,7,"22,50,00,000"
2010,FEB,STATE,6,7,"40,10,00,000"
2010,FEB,STATE,8,7,"8,00,00,000"
2010,FEB,STATE,9,7,"5,30,00,000"
2010,FEB,STATE,12,7,"20,10,00,000"
2010,FEB,STATE,13,7,"35,30,00,000"
2010,FEB,STATE,15,7,"50,00,000"
2010,FEB,STATE,17,7,"9,80,00,000"
2010,FEB,STATE,18,7,"49,80,00,000"
2010,FEB,STATE,19,7,"1,10,80,00,000"
2010,FEB,STATE,23,7,"7,90,00,000"
2010,FEB,STATE,24,7,"4,90,00,000"
2010,FEB,STATE,26,7,"23,30,00,000"
2010,FEB,STATE,27,7,"22,00,00,000"
2010,FEB,STATE,28,7,"11,10,00,000"
2010,FEB,STATE,29,7,"15,30,00,000"
2010,FEB,STATE,31,7,"20,50,00,000"
2010,FEB,STATE,36,7,"8,90,00,000"
2010,FEB,STATE,37,7,"24,90,00,000"
2010,FEB,STATE,39,7,"56,20,00,000"
2010,FEB,STATE,41,7,"5,90,00,000"
2010,FEB,STATE,,7,"40,20,00,000"
2010,FEB,STATE,42,7,"58,60,00,000"
2010,FEB,STATE,45,7,"8,40,00,000"
2010,FEB,STATE,46,7,"5,20,00,000"
2010,FEB,STATE,48,7,"36,70,00,000"
2010,FEB,STATE,49,7,"6,70,00,000"
2010,FEB,STATE,51,7,"5,40,00,000"
2010,FEB,STATE,53,7,"13,20,00,000"
2010,FEB,STATE,55,7,"9,70,00,000"
2010,JAN,STATE,1,7,"18,20,00,000"
2010,JAN,STATE,5,7,"24,90,00,000"
2010,JAN,STATE,6,7,"43,90,00,000"
2010,JAN,STATE,8,7,"9,00,00,000"
2010,JAN,STATE,9,7,"6,00,00,000"
2010,JAN,STATE,12,7,"22,70,00,000"
2010,JAN,STATE,13,7,"38,90,00,000"
2010,JAN,STATE,15,7,"60,00,000"
2010,JAN,STATE,17,7,"11,10,00,000"
2010,JAN,STATE,18,7,"55,10,00,000"
2010,JAN,STATE,19,7,"1,24,00,00,000"
2010,JAN,STATE,23,7,"8,60,00,000"
2010,JAN,STATE,24,7,"5,30,00,000"
2010,JAN,STATE,26,7,"25,40,00,000"
2010,JAN,STATE,27,7,"24,20,00,000"
2010,JAN,STATE,28,7,"12,20,00,000"
2010,JAN,STATE,29,7,"16,90,00,000"
2010,JAN,STATE,31,7,"23,10,00,000"
2010,JAN,STATE,36,7,"9,80,00,000"
2010,JAN,STATE,37,7,"27,70,00,000"
2010,JAN,STATE,39,7,"62,70,00,000"
2010,JAN,STATE,41,7,"5,90,00,000"
2010,JAN,STATE,,7,"44,60,00,000"
2010,JAN,STATE,42,7,"58,60,00,000"
2010,JAN,STATE,45,7,"9,40,00,000"
2010,JAN,STATE,46,7,"5,90,00,000"
2010,JAN,STATE,48,7,"41,20,00,000"
2010,JAN,STATE,49,7,"7,70,00,000"
2010,JAN,STATE,51,7,"5,80,00,000"
2010,JAN,STATE,53,7,"14,70,00,000"
2010,JAN,STATE,55,7,"11,30,00,000"
2010,JUL,STATE,1,7,"18,70,00,000"
2010,JUL,STATE,5,7,"25,30,00,000"
2010,JUL,STATE,6,7,"44,40,00,000"
2010,JUL,STATE,8,7,"9,00,00,000"
2010,JUL,STATE,9,7,"5,90,00,000"
2010,JUL,STATE,12,7,"21,10,00,000"
2010,JUL,STATE,13,7,"36,30,00,000"
2010,JUL,STATE,15,7,"60,00,000"
2010,JUL,STATE,17,7,"10,60,00,000"
2010,JUL,STATE,18,7,"55,00,00,000"
2010,JUL,STATE,19,7,"1,25,40,00,000"
2010,JUL,STATE,23,7,"8,80,00,000"
2010,JUL,STATE,24,7,"5,30,00,000"
2010,JUL,STATE,26,7,"25,70,00,000"
2010,JUL,STATE,27,7,"24,20,00,000"
2010,JUL,STATE,28,7,"12,80,00,000"
2010,JUL,STATE,29,7,"17,20,00,000"
2010,JUL,STATE,31,7,"23,60,00,000"
2010,JUL,STATE,36,7,"9,90,00,000"
2010,JUL,STATE,37,7,"28,10,00,000"
2010,JUL,STATE,39,7,"64,00,00,000"
2010,JUL,STATE,41,7,"6,20,00,000"
2010,JUL,STATE,,7,"44,00,00,000"
2010,JUL,STATE,42,7,"60,00,00,000"
2010,JUL,STATE,45,7,"8,80,00,000"
2010,JUL,STATE,46,7,"5,70,00,000"
2010,JUL,STATE,48,7,"39,20,00,000"
2010,JUL,STATE,49,7,"7,80,00,000"
2010,JUL,STATE,51,7,"6,10,00,000"
2010,JUL,STATE,53,7,"15,10,00,000"
2010,JUL,STATE,55,7,"10,80,00,000"
2010,JUN,STATE,1,7,"18,30,00,000"
2010,JUN,STATE,5,7,"24,00,00,000"
2010,JUN,STATE,6,7,"43,30,00,000"
2010,JUN,STATE,8,7,"8,50,00,000"
2010,JUN,STATE,9,7,"5,70,00,000"
2010,JUN,STATE,12,7,"19,80,00,000"
2010,JUN,STATE,13,7,"36,00,00,000"
2010,JUN,STATE,15,7,"60,00,000"
2010,JUN,STATE,17,7,"9,90,00,000"
2010,JUN,STATE,18,7,"54,20,00,000"
2010,JUN,STATE,19,7,"1,24,20,00,000"
2010,JUN,STATE,23,7,"8,50,00,000"
2010,JUN,STATE,24,7,"5,40,00,000"
2010,JUN,STATE,26,7,"23,50,00,000"
2010,JUN,STATE,27,7,"23,60,00,000"
2010,JUN,STATE,28,7,"12,50,00,000"
2010,JUN,STATE,29,7,"16,80,00,000"
2010,JUN,STATE,31,7,"22,90,00,000"
2010,JUN,STATE,36,7,"9,70,00,000"
2010,JUN,STATE,37,7,"26,70,00,000"
2010,JUN,STATE,39,7,"60,60,00,000"
2010,JUN,STATE,41,7,"5,90,00,000"
2010,JUN,STATE,,7,"42,60,00,000"
2010,JUN,STATE,42,7,"58,20,00,000"
2010,JUN,STATE,45,7,"8,50,00,000"
2010,JUN,STATE,46,7,"5,50,00,000"
2010,JUN,STATE,48,7,"38,40,00,000"
2010,JUN,STATE,49,7,"8,00,00,000"
2010,JUN,STATE,51,7,"6,10,00,000"
2010,JUN,STATE,53,7,"14,40,00,000"
2010,JUN,STATE,55,7,"10,60,00,000"
2010,MAR,STATE,1,7,"18,10,00,000"
2010,MAR,STATE,5,7,"25,50,00,000"
2010,MAR,STATE,6,7,"45,50,00,000"
2010,MAR,STATE,8,7,"9,20,00,000"
2010,MAR,STATE,9,7,"6,00,00,000"
2010,MAR,STATE,12,7,"22,80,00,000"
2010,MAR,STATE,13,7,"39,60,00,000"
2010,MAR,STATE,15,7,"60,00,000"
2010,MAR,STATE,17,7,"10,80,00,000"
2010,MAR,STATE,18,7,"56,20,00,000"
2010,MAR,STATE,19,7,"1,27,10,00,000"
2010,MAR,STATE,23,7,"8,90,00,000"
2010,MAR,STATE,24,7,"5,50,00,000"
2010,MAR,STATE,26,7,"26,40,00,000"
2010,MAR,STATE,27,7,"24,30,00,000"
2010,MAR,STATE,28,7,"12,60,00,000"
2010,MAR,STATE,29,7,"16,90,00,000"
2010,MAR,STATE,31,7,"23,00,00,000"
2010,MAR,STATE,36,7,"9,80,00,000"
2010,MAR,STATE,37,7,"27,90,00,000"
2010,MAR,STATE,39,7,"63,90,00,000"
2010,MAR,STATE,41,7,"6,30,00,000"
2010,MAR,STATE,,7,"44,40,00,000"
2010,MAR,STATE,42,7,"59,10,00,000"
2010,MAR,STATE,45,7,"9,70,00,000"
2010,MAR,STATE,46,7,"5,80,00,000"
2010,MAR,STATE,48,7,"41,30,00,000"
2010,MAR,STATE,49,7,"7,70,00,000"
2010,MAR,STATE,51,7,"6,30,00,000"
2010,MAR,STATE,53,7,"15,40,00,000"
2010,MAR,STATE,55,7,"11,10,00,000"
2010,MARKETING YEAR,STATE,1,7,"2,18,20,00,000"
2010,MARKETING YEAR,STATE,5,7,"2,96,00,00,000"
2010,MARKETING YEAR,STATE,6,7,"5,28,30,00,000"
2010,MARKETING YEAR,STATE,8,7,"1,06,60,00,000"
2010,MARKETING YEAR,STATE,9,7,"69,50,00,000"
2010,MARKETING YEAR,STATE,12,7,"2,59,20,00,000"
2010,MARKETING YEAR,STATE,13,7,"4,48,50,00,000"
2010,MARKETING YEAR,STATE,15,7,"6,95,00,000"
2010,MARKETING YEAR,STATE,17,7,"1,27,20,00,000"
2010,MARKETING YEAR,STATE,18,7,"6,49,30,00,000"
2010,MARKETING YEAR,STATE,19,7,"14,77,30,00,000"
2010,MARKETING YEAR,STATE,21,7,"1,11,90,00,000"
2010,MARKETING YEAR,STATE,22,7,"46,20,00,000"
2010,MARKETING YEAR,STATE,23,7,"1,03,40,00,000"
2010,MARKETING YEAR,STATE,24,7,"61,60,00,000"
2010,MARKETING YEAR,STATE,25,7,"3,60,00,000"
2010,MARKETING YEAR,STATE,26,7,"3,05,50,00,000"
2010,MARKETING YEAR,STATE,27,7,"2,86,90,00,000"
2010,MARKETING YEAR,STATE,28,7,"1,46,70,00,000"
2010,MARKETING YEAR,STATE,29,7,"2,01,70,00,000"
2010,MARKETING YEAR,STATE,30,7,"11,90,00,000"
2010,MARKETING YEAR,STATE,31,7,"2,75,10,00,000"
2010,MARKETING YEAR,STATE,36,7,"1,16,10,00,000"
2010,MARKETING YEAR,STATE,37,7,"3,25,10,00,000"
2010,MARKETING YEAR,STATE,39,7,"7,54,00,00,000"
2010,MARKETING YEAR,STATE,40,7,"76,90,00,000"
2010,MARKETING YEAR,STATE,41,7,"71,50,00,000"
2010,MARKETING YEAR,STATE,,7,"2,04,90,00,000"
2010,MARKETING YEAR,STATE,42,7,"6,97,60,00,000"
2010,MARKETING YEAR,STATE,45,7,"1,10,20,00,000"
2010,MARKETING YEAR,STATE,46,7,"67,20,00,000"
2010,MARKETING YEAR,STATE,47,7,"30,80,00,000"
2010,MARKETING YEAR,STATE,48,7,"4,81,10,00,000"
2010,MARKETING YEAR,STATE,49,7,"92,90,00,000"
2010,MARKETING YEAR,STATE,50,7,"5,90,00,000"
2010,MARKETING YEAR,STATE,51,7,"73,50,00,000"
2010,MARKETING YEAR,STATE,53,7,"1,73,90,00,000"
2010,MARKETING YEAR,STATE,54,7,"26,70,00,000"
2010,MARKETING YEAR,STATE,55,7,"1,31,20,00,000"
2010,MARKETING YEAR,STATE,56,7,"24,00,000"
2010,MAY,STATE,1,7,"18,90,00,000"
2010,MAY,STATE,5,7,"24,90,00,000"
2010,MAY,STATE,6,7,"44,00,00,000"
2010,MAY,STATE,8,7,"8,90,00,000"
2010,MAY,STATE,9,7,"6,10,00,000"
2010,MAY,STATE,12,7,"20,20,00,000"
2010,MAY,STATE,13,7,"37,20,00,000"
2010,MAY,STATE,15,7,"60,00,000"
2010,MAY,STATE,17,7,"10,50,00,000"
2010,MAY,STATE,18,7,"55,50,00,000"
2010,MAY,STATE,19,7,"1,29,10,00,000"
2010,MAY,STATE,23,7,"8,90,00,000"
2010,MAY,STATE,24,7,"5,20,00,000"
2010,MAY,STATE,26,7,"25,50,00,000"
2010,MAY,STATE,27,7,"23,90,00,000"
2010,MAY,STATE,28,7,"12,60,00,000"
2010,MAY,STATE,29,7,"17,50,00,000"
2010,MAY,STATE,31,7,"23,40,00,000"
2010,MAY,STATE,36,7,"9,60,00,000"
2010,MAY,STATE,37,7,"27,40,00,000"
2010,MAY,STATE,39,7,"62,80,00,000"
2010,MAY,STATE,41,7,"6,20,00,000"
2010,MAY,STATE,,7,"44,00,00,000"
2010,MAY,STATE,42,7,"59,00,00,000"
2010,MAY,STATE,45,7,"8,90,00,000"
2010,MAY,STATE,46,7,"5,40,00,000"
2010,MAY,STATE,48,7,"40,30,00,000"
2010,MAY,STATE,49,7,"7,80,00,000"
2010,MAY,STATE,51,7,"6,20,00,000"
2010,MAY,STATE,53,7,"14,50,00,000"
2010,MAY,STATE,55,7,"11,30,00,000"
2010,NOV,STATE,1,7,"18,00,00,000"
2010,NOV,STATE,5,7,"24,60,00,000"
2010,NOV,STATE,6,7,"43,70,00,000"
2010,NOV,STATE,8,7,"8,60,00,000"
2010,NOV,STATE,9,7,"5,30,00,000"
2010,NOV,STATE,12,7,"22,20,00,000"
2010,NOV,STATE,13,7,"37,90,00,000"
2010,NOV,STATE,15,7,"60,00,000"
2010,NOV,STATE,17,7,"10,30,00,000"
2010,NOV,STATE,18,7,"52,60,00,000"
2010,NOV,STATE,19,7,"1,17,10,00,000"
2010,NOV,STATE,23,7,"8,40,00,000"
2010,NOV,STATE,24,7,"4,80,00,000"
2010,NOV,STATE,26,7,"25,80,00,000"
2010,NOV,STATE,27,7,"24,40,00,000"
2010,NOV,STATE,28,7,"11,90,00,000"
2010,NOV,STATE,29,7,"16,80,00,000"
2010,NOV,STATE,31,7,"22,80,00,000"
2010,NOV,STATE,36,7,"10,30,00,000"
2010,NOV,STATE,37,7,"26,80,00,000"
2010,NOV,STATE,39,7,"64,30,00,000"
2010,NOV,STATE,41,7,"5,70,00,000"
2010,NOV,STATE,,7,"42,20,00,000"
2010,NOV,STATE,42,7,"59,40,00,000"
2010,NOV,STATE,45,7,"9,50,00,000"
2010,NOV,STATE,46,7,"5,60,00,000"
2010,NOV,STATE,48,7,"41,80,00,000"
2010,NOV,STATE,49,7,"8,00,00,000"
2010,NOV,STATE,51,7,"6,10,00,000"
2010,NOV,STATE,53,7,"13,70,00,000"
2010,NOV,STATE,55,7,"10,90,00,000"
2010,OCT,STATE,1,7,"18,50,00,000"
2010,OCT,STATE,5,7,"25,00,00,000"
2010,OCT,STATE,6,7,"45,30,00,000"
2010,OCT,STATE,8,7,"9,10,00,000"
2010,OCT,STATE,9,7,"5,50,00,000"
2010,OCT,STATE,12,7,"21,70,00,000"
2010,OCT,STATE,13,7,"38,20,00,000"
2010,OCT,STATE,15,7,"60,00,000"
2010,OCT,STATE,17,7,"10,70,00,000"
2010,OCT,STATE,18,7,"53,40,00,000"
2010,OCT,STATE,19,7,"1,21,20,00,000"
2010,OCT,STATE,23,7,"8,70,00,000"
2010,OCT,STATE,24,7,"4,60,00,000"
2010,OCT,STATE,26,7,"26,30,00,000"
2010,OCT,STATE,27,7,"25,10,00,000"
2010,OCT,STATE,28,7,"12,10,00,000"
2010,OCT,STATE,29,7,"17,00,00,000"
2010,OCT,STATE,31,7,"23,80,00,000"
2010,OCT,STATE,36,7,"10,00,00,000"
2010,OCT,STATE,37,7,"26,90,00,000"
2010,OCT,STATE,39,7,"65,00,00,000"
2010,OCT,STATE,41,7,"5,80,00,000"
2010,OCT,STATE,,7,"43,40,00,000"
2010,OCT,STATE,42,7,"58,80,00,000"
2010,OCT,STATE,45,7,"9,70,00,000"
2010,OCT,STATE,46,7,"5,50,00,000"
2010,OCT,STATE,48,7,"41,70,00,000"
2010,OCT,STATE,49,7,"8,00,00,000"
2010,OCT,STATE,51,7,"6,40,00,000"
2010,OCT,STATE,53,7,"13,90,00,000"
2010,OCT,STATE,55,7,"10,80,00,000"
2010,SEP,STATE,1,7,"18,20,00,000"
2010,SEP,STATE,5,7,"24,10,00,000"
2010,SEP,STATE,6,7,"44,20,00,000"
2010,SEP,STATE,8,7,"9,00,00,000"
2010,SEP,STATE,9,7,"5,70,00,000"
2010,SEP,STATE,12,7,"21,40,00,000"
2010,SEP,STATE,13,7,"36,20,00,000"
2010,SEP,STATE,15,7,"60,00,000"
2010,SEP,STATE,17,7,"10,70,00,000"
2010,SEP,STATE,18,7,"52,90,00,000"
2010,SEP,STATE,19,7,"1,21,50,00,000"
2010,SEP,STATE,23,7,"8,60,00,000"
2010,SEP,STATE,24,7,"5,00,00,000"
2010,SEP,STATE,26,7,"25,50,00,000"
2010,SEP,STATE,27,7,"23,70,00,000"
2010,SEP,STATE,28,7,"11,90,00,000"
2010,SEP,STATE,29,7,"16,50,00,000"
2010,SEP,STATE,31,7,"23,00,00,000"
2010,SEP,STATE,36,7,"9,40,00,000"
2010,SEP,STATE,37,7,"25,90,00,000"
2010,SEP,STATE,39,7,"62,60,00,000"
2010,SEP,STATE,41,7,"5,80,00,000"
2010,SEP,STATE,,7,"42,20,00,000"
2010,SEP,STATE,42,7,"56,40,00,000"
2010,SEP,STATE,45,7,"9,30,00,000"
2010,SEP,STATE,46,7,"5,40,00,000"
2010,SEP,STATE,48,7,"39,20,00,000"
2010,SEP,STATE,49,7,"7,90,00,000"
2010,SEP,STATE,51,7,"6,40,00,000"
2010,SEP,STATE,53,7,"14,30,00,000"
2010,SEP,STATE,55,7,"10,60,00,000"
2009,APR,STATE,1,7,"17,90,00,000"
2009,APR,STATE,5,7,"25,00,00,000"
2009,APR,STATE,6,7,"43,30,00,000"
2009,APR,STATE,8,7,"9,30,00,000"
2009,APR,STATE,9,7,"6,70,00,000"
2009,APR,STATE,12,7,"22,20,00,000"
2009,APR,STATE,13,7,"37,00,00,000"
2009,APR,STATE,15,7,"60,00,000"
2009,APR,STATE,17,7,"10,70,00,000"
2009,APR,STATE,18,7,"54,50,00,000"
2009,APR,STATE,19,7,"1,18,60,00,000"
2009,APR,STATE,23,7,"7,30,00,000"
2009,APR,STATE,24,7,"4,50,00,000"
2009,APR,STATE,26,7,"23,20,00,000"
2009,APR,STATE,27,7,"23,00,00,000"
2009,APR,STATE,28,7,"12,00,00,000"
2009,APR,STATE,29,7,"17,00,00,000"
2009,APR,STATE,31,7,"22,70,00,000"
2009,APR,STATE,36,7,"10,00,00,000"
2009,APR,STATE,37,7,"26,10,00,000"
2009,APR,STATE,39,7,"60,80,00,000"
2009,APR,STATE,41,7,"6,20,00,000"
2009,APR,STATE,,7,"49,30,00,000"
2009,APR,STATE,42,7,"54,50,00,000"
2009,APR,STATE,45,7,"8,90,00,000"
2009,APR,STATE,46,7,"5,40,00,000"
2009,APR,STATE,48,7,"42,00,00,000"
2009,APR,STATE,51,7,"5,80,00,000"
2009,APR,STATE,53,7,"14,10,00,000"
2009,APR,STATE,55,7,"11,50,00,000"
2009,AUG,STATE,1,7,"18,00,00,000"
2009,AUG,STATE,5,7,"25,30,00,000"
2009,AUG,STATE,6,7,"45,60,00,000"
2009,AUG,STATE,8,7,"9,20,00,000"
2009,AUG,STATE,9,7,"6,60,00,000"
2009,AUG,STATE,12,7,"22,00,00,000"
2009,AUG,STATE,13,7,"37,10,00,000"
2009,AUG,STATE,15,7,"60,00,000"
2009,AUG,STATE,17,7,"10,00,00,000"
2009,AUG,STATE,18,7,"52,70,00,000"
2009,AUG,STATE,19,7,"1,23,00,00,000"
2009,AUG,STATE,23,7,"7,70,00,000"
2009,AUG,STATE,24,7,"4,70,00,000"
2009,AUG,STATE,26,7,"25,60,00,000"
2009,AUG,STATE,27,7,"23,40,00,000"
2009,AUG,STATE,28,7,"11,60,00,000"
2009,AUG,STATE,29,7,"17,40,00,000"
2009,AUG,STATE,31,7,"23,60,00,000"
2009,AUG,STATE,36,7,"10,00,00,000"
2009,AUG,STATE,37,7,"26,30,00,000"
2009,AUG,STATE,39,7,"61,30,00,000"
2009,AUG,STATE,41,7,"6,20,00,000"
2009,AUG,STATE,,7,"51,20,00,000"
2009,AUG,STATE,42,7,"55,50,00,000"
2009,AUG,STATE,45,7,"9,60,00,000"
2009,AUG,STATE,46,7,"6,20,00,000"
2009,AUG,STATE,48,7,"41,20,00,000"
2009,AUG,STATE,51,7,"6,10,00,000"
2009,AUG,STATE,53,7,"14,10,00,000"
2009,AUG,STATE,55,7,"11,20,00,000"
2009,DEC,STATE,1,7,"18,30,00,000"
2009,DEC,STATE,5,7,"25,40,00,000"
2009,DEC,STATE,6,7,"45,40,00,000"
2009,DEC,STATE,8,7,"9,30,00,000"
2009,DEC,STATE,9,7,"6,10,00,000"
2009,DEC,STATE,12,7,"24,30,00,000"
2009,DEC,STATE,13,7,"39,30,00,000"
2009,DEC,STATE,15,7,"50,00,000"
2009,DEC,STATE,17,7,"11,30,00,000"
2009,DEC,STATE,18,7,"55,60,00,000"
2009,DEC,STATE,19,7,"1,25,60,00,000"
2009,DEC,STATE,23,7,"8,60,00,000"
2009,DEC,STATE,24,7,"5,20,00,000"
2009,DEC,STATE,26,7,"25,80,00,000"
2009,DEC,STATE,27,7,"24,40,00,000"
2009,DEC,STATE,28,7,"12,40,00,000"
2009,DEC,STATE,29,7,"17,00,00,000"
2009,DEC,STATE,31,7,"23,20,00,000"
2009,DEC,STATE,36,7,"9,80,00,000"
2009,DEC,STATE,37,7,"28,20,00,000"
2009,DEC,STATE,39,7,"65,00,00,000"
2009,DEC,STATE,41,7,"6,00,00,000"
2009,DEC,STATE,,7,"44,70,00,000"
2009,DEC,STATE,42,7,"58,70,00,000"
2009,DEC,STATE,45,7,"9,70,00,000"
2009,DEC,STATE,46,7,"6,10,00,000"
2009,DEC,STATE,48,7,"41,90,00,000"
2009,DEC,STATE,49,7,"7,90,00,000"
2009,DEC,STATE,51,7,"6,20,00,000"
2009,DEC,STATE,53,7,"14,90,00,000"
2009,DEC,STATE,55,7,"12,00,00,000"
2009,FEB,STATE,1,7,"16,30,00,000"
2009,FEB,STATE,5,7,"23,20,00,000"
2009,FEB,STATE,6,7,"40,00,00,000"
2009,FEB,STATE,8,7,"8,90,00,000"
2009,FEB,STATE,9,7,"5,70,00,000"
2009,FEB,STATE,12,7,"19,50,00,000"
2009,FEB,STATE,13,7,"34,70,00,000"
2009,FEB,STATE,15,7,"50,00,000"
2009,FEB,STATE,17,7,"9,40,00,000"
2009,FEB,STATE,18,7,"49,50,00,000"
2009,FEB,STATE,19,7,"1,10,30,00,000"
2009,FEB,STATE,23,7,"7,00,00,000"
2009,FEB,STATE,24,7,"4,20,00,000"
2009,FEB,STATE,26,7,"22,30,00,000"
2009,FEB,STATE,27,7,"21,50,00,000"
2009,FEB,STATE,28,7,"11,20,00,000"
2009,FEB,STATE,29,7,"15,70,00,000"
2009,FEB,STATE,31,7,"20,90,00,000"
2009,FEB,STATE,36,7,"9,10,00,000"
2009,FEB,STATE,37,7,"24,30,00,000"
2009,FEB,STATE,39,7,"55,10,00,000"
2009,FEB,STATE,41,7,"5,80,00,000"
2009,FEB,STATE,,7,"46,20,00,000"
2009,FEB,STATE,42,7,"49,80,00,000"
2009,FEB,STATE,45,7,"8,70,00,000"
2009,FEB,STATE,46,7,"5,50,00,000"
2009,FEB,STATE,48,7,"39,30,00,000"
2009,FEB,STATE,51,7,"5,30,00,000"
2009,FEB,STATE,53,7,"12,90,00,000"
2009,FEB,STATE,55,7,"10,00,00,000"
2009,JAN,STATE,1,7,"18,10,00,000"
2009,JAN,STATE,5,7,"26,30,00,000"
2009,JAN,STATE,6,7,"44,70,00,000"
2009,JAN,STATE,8,7,"9,90,00,000"
2009,JAN,STATE,9,7,"6,40,00,000"
2009,JAN,STATE,12,7,"23,00,00,000"
2009,JAN,STATE,13,7,"38,40,00,000"
2009,JAN,STATE,15,7,"60,00,000"
2009,JAN,STATE,17,7,"10,60,00,000"
2009,JAN,STATE,18,7,"55,20,00,000"
2009,JAN,STATE,19,7,"1,22,30,00,000"
2009,JAN,STATE,23,7,"7,70,00,000"
2009,JAN,STATE,24,7,"4,60,00,000"
2009,JAN,STATE,26,7,"24,60,00,000"
2009,JAN,STATE,27,7,"23,40,00,000"
2009,JAN,STATE,28,7,"12,10,00,000"
2009,JAN,STATE,29,7,"17,30,00,000"
2009,JAN,STATE,31,7,"23,30,00,000"
2009,JAN,STATE,36,7,"10,00,00,000"
2009,JAN,STATE,37,7,"26,40,00,000"
2009,JAN,STATE,39,7,"63,30,00,000"
2009,JAN,STATE,41,7,"6,50,00,000"
2009,JAN,STATE,,7,"51,10,00,000"
2009,JAN,STATE,42,7,"54,30,00,000"
2009,JAN,STATE,45,7,"9,60,00,000"
2009,JAN,STATE,46,7,"5,90,00,000"
2009,JAN,STATE,48,7,"43,20,00,000"
2009,JAN,STATE,51,7,"6,10,00,000"
2009,JAN,STATE,53,7,"14,50,00,000"
2009,JAN,STATE,55,7,"11,00,00,000"
2009,JUL,STATE,1,7,"17,70,00,000"
2009,JUL,STATE,5,7,"24,90,00,000"
2009,JUL,STATE,6,7,"45,00,00,000"
2009,JUL,STATE,8,7,"8,90,00,000"
2009,JUL,STATE,9,7,"6,70,00,000"
2009,JUL,STATE,12,7,"21,60,00,000"
2009,JUL,STATE,13,7,"36,90,00,000"
2009,JUL,STATE,15,7,"60,00,000"
2009,JUL,STATE,17,7,"10,70,00,000"
2009,JUL,STATE,18,7,"53,20,00,000"
2009,JUL,STATE,19,7,"1,22,60,00,000"
2009,JUL,STATE,23,7,"7,50,00,000"
2009,JUL,STATE,24,7,"4,60,00,000"
2009,JUL,STATE,26,7,"24,50,00,000"
2009,JUL,STATE,27,7,"22,90,00,000"
2009,JUL,STATE,28,7,"12,40,00,000"
2009,JUL,STATE,29,7,"17,80,00,000"
2009,JUL,STATE,31,7,"23,60,00,000"
2009,JUL,STATE,36,7,"10,20,00,000"
2009,JUL,STATE,37,7,"26,50,00,000"
2009,JUL,STATE,39,7,"61,60,00,000"
2009,JUL,STATE,41,7,"6,10,00,000"
2009,JUL,STATE,,7,"51,00,00,000"
2009,JUL,STATE,42,7,"55,90,00,000"
2009,JUL,STATE,45,7,"9,30,00,000"
2009,JUL,STATE,46,7,"5,90,00,000"
2009,JUL,STATE,48,7,"41,60,00,000"
2009,JUL,STATE,51,7,"6,20,00,000"
2009,JUL,STATE,53,7,"13,90,00,000"
2009,JUL,STATE,55,7,"11,40,00,000"
2009,JUN,STATE,1,7,"17,30,00,000"
2009,JUN,STATE,5,7,"24,30,00,000"
2009,JUN,STATE,6,7,"43,40,00,000"
2009,JUN,STATE,8,7,"8,90,00,000"
2009,JUN,STATE,9,7,"6,40,00,000"
2009,JUN,STATE,12,7,"21,00,00,000"
2009,JUN,STATE,13,7,"35,60,00,000"
2009,JUN,STATE,15,7,"60,00,000"
2009,JUN,STATE,17,7,"10,30,00,000"
2009,JUN,STATE,18,7,"53,10,00,000"
2009,JUN,STATE,19,7,"1,18,60,00,000"
2009,JUN,STATE,23,7,"7,10,00,000"
2009,JUN,STATE,24,7,"4,50,00,000"
2009,JUN,STATE,26,7,"23,40,00,000"
2009,JUN,STATE,27,7,"22,20,00,000"
2009,JUN,STATE,28,7,"12,50,00,000"
2009,JUN,STATE,29,7,"17,10,00,000"
2009,JUN,STATE,31,7,"22,70,00,000"
2009,JUN,STATE,36,7,"9,70,00,000"
2009,JUN,STATE,37,7,"26,30,00,000"
2009,JUN,STATE,39,7,"60,20,00,000"
2009,JUN,STATE,41,7,"5,80,00,000"
2009,JUN,STATE,,7,"49,10,00,000"
2009,JUN,STATE,42,7,"53,50,00,000"
2009,JUN,STATE,45,7,"9,00,00,000"
2009,JUN,STATE,46,7,"5,50,00,000"
2009,JUN,STATE,48,7,"39,80,00,000"
2009,JUN,STATE,51,7,"5,80,00,000"
2009,JUN,STATE,53,7,"14,10,00,000"
2009,JUN,STATE,55,7,"10,80,00,000"
2009,MAR,STATE,1,7,"18,40,00,000"
2009,MAR,STATE,5,7,"25,90,00,000"
2009,MAR,STATE,6,7,"44,90,00,000"
2009,MAR,STATE,8,7,"9,80,00,000"
2009,MAR,STATE,9,7,"6,60,00,000"
2009,MAR,STATE,12,7,"22,20,00,000"
2009,MAR,STATE,13,7,"39,00,00,000"
2009,MAR,STATE,15,7,"60,00,000"
2009,MAR,STATE,17,7,"10,50,00,000"
2009,MAR,STATE,18,7,"56,20,00,000"
2009,MAR,STATE,19,7,"1,22,40,00,000"
2009,MAR,STATE,23,7,"7,70,00,000"
2009,MAR,STATE,24,7,"5,00,00,000"
2009,MAR,STATE,26,7,"24,80,00,000"
2009,MAR,STATE,27,7,"24,30,00,000"
2009,MAR,STATE,28,7,"12,60,00,000"
2009,MAR,STATE,29,7,"17,60,00,000"
